29.5,-0.42831,0.364618,0.826804
29.6,-0.43633,0.345072,0.830988
29.7,-0.443941,0.325075,0.83501
29.8,-0.451127,0.304646,0.838854
29.9,-0.457871,0.283805,0.842501
30,-0.46416,0.262578,0.845936
30.1,-0.469979,0.240987,0.849144
30.2,-0.475314,0.219058,0.852109
30.3,-0.480153,0.19682,0.854819
30.4,-0.484484,0.174301,0.85726
30.5,-0.488297,0.15153,0.859421
30.6,-0.491582,0.12854,0.861293
30.7,-0.49433,0.105362,0.862865
30.8,-0.496536,0.0820292,0.864131
30.9,-0.498193,0.0585752,0.865085
31,-0.499297,0.0350346,0.865722
31.1,-0.499846,0.011442,0.866039
31.2,-0.499837,-0.0121675,0.866034
31.3,-0.49927,-0.035759,0.865708
31.4,-0.498149,-0.0592974,0.865062
31.5,-0.496474,-0.0827479,0.864099
31.6,-0.49425,-0.106076,0.862823
31.7,-0.491484,-0.129249,0.861242
31.8,-0.488182,-0.152233,0.859362
31.9,-0.484353,-0.174995,0.857193
32,-0.480005,-0.197506,0.854744
32.1,-0.47515,-0.219735,0.852027
32.2,-0.469799,-0.241653,0.849054
32.3,-0.463965,-0.263232,0.84584
32.4,-0.457661,-0.284448,0.842399
32.5,-0.450902,-0.305275,0.838746
32.6,-0.443703,-0.325691,0.834897
32.7,-0.436078,-0.345674,0.83087
32.8,-0.428045,-0.365205,0.826682
32.9,-0.419619,-0.384265,0.82235
33,-0.410817,-0.402838,0.817894
33.1,-0.401656,-0.42091,0.813331
33.2,-0.392153,-0.438467,0.808679
33.3,-0.382324,-0.455498,0.803959
33.4,-0.372187,-0.471992,0.799187
33.5,-0.361758,-0.487941,0.794384
33.6,-0.351053,-0.503336,0.789566
33.7,-0.340089,-0.518174,0.784752
33.8,-0.328881,-0.532447,0.77996
33.9,-0.317444,-0.546154,0.775207
34,-0.305795,-0.55929,0.770509
34.1,-0.293946,-0.571855,0.765883
34.2,-0.281912,-0.583848,0.761345
34.3,-0.269706,-0.595269,0.756911
34.4,-0.257342,-0.606118,0.752593
34.5,-0.244831,-0.616396,0.748407
34.6,-0.232185,-0.626107,0.744366
34.7,-0.219415,-0.635251,0.740482
34.8,-0.206532,-0.643832,0.736767
34.9,-0.193546,-0.651852,0.733232
35,-0.180466,-0.659314,0.729888
35.1,-0.167302,-0.666222,0.726745
35.2,-0.154061,-0.672579,0.723812
35.3,-0.140752,-0.678388,0.721096
35.4,-0.127382,-0.683652,0.718606
35.5,-0.113958,-0.688374,0.716348
35.6,-0.100487,-0.692558,0.714329
35.7,-0.0869764,-0.696206,0.712554
35.8,-0.0734311,-0.69932,0.711027
35.9,-0.0598571,-0.701902,0.709754
36,-0.0462602,-0.703954,0.708737
36.1,-0.0326458,-0.705479,0.707979
36.2,-0.0190191,-0.706476,0.707482
36.3,-0.00538525,-0.706946,0.707247
36.4,0.00825057,-0.706891,0.707275
36.5,0.0218833,-0.706309,0.707565
36.6,0.0355078,-0.705201,0.708118
36.7,0.049119,-0.703565,0.708931
36.8,0.0627114,-0.701401,0.710003
36.9,0.0762798,-0.698706,0.71133
37,0.0898183,-0.69548,0.71291
37.1,0.103321,-0.69172,0.714737
37.2,0.116782,-0.687422,0.716807
37.3,0.130195,-0.682586,0.719115
37.4,0.143553,-0.677207,0.721653
37.5,0.156848,-0.671282,0.724416
37.6,0.170073,-0.664809,0.727395
37.7,0.183221,-0.657785,0.730582
37.8,0.196281,-0.650205,0.733967
37.9,0.209246,-0.642067,0.737541
38,0.222106,-0.633368,0.741292
38.1,0.23485,-0.624104,0.745211
38.2,0.247469,-0.614274,0.749284
38.3,0.259949,-0.603875,0.753499
38.4,0.272281,-0.592906,0.757843
38.5,0.284451,-0.581364,0.762301
38.6,0.296447,-0.569251,0.766859
38.7,0.308255,-0.556565,0.771502
38.8,0.31986,-0.543308,0.776213
38.9,0.331249,-0.529482,0.780976
39,0.342407,-0.515089,0.785774
39.1,0.353317,-0.500133,0.790591
39.2,0.363965,-0.48462,0.795407
39.3,0.374333,-0.468556,0.800206
39.4,0.384407,-0.451948,0.804968
39.5,0.394168,-0.434806,0.809676
39.6,0.4036,-0.417139,0.814311
39.7,0.412686,-0.398961,0.818853
39.8,0.421409,-0.380284,0.823285
39.9,0.429753,-0.361123,0.827588
40,0.437701,-0.341495,0.831744
40.1,0.445236,-0.32142,0.835736
40.2,0.452344,-0.300916,0.839544
40.3,0.459007,-0.280005,0.843154
40.4,0.465212,-0.258711,0.846549
40.5,0.470945,-0.237058,0.849714
40.6,0.476192,-0.215073,0.852634
40.7,0.48094,-0.192783,0.855296
40.8,0.485179,-0.170217,0.857687
40.9,0.488897,-0.147406,0.859797
41,0.492086,-0.12438,0.861615
41.1,0.494738,-0.101173,0.863133
41.2,0.496845,-0.0778165,0.864343
41.3,0.498403,-0.0543453,0.86524
41.4,0.499407,-0.0307937,0.86582
41.5,0.499855,-0.00719643,0.866079
41.6,0.499746,0.0164115,0.866016
41.7,0.49908,0.0399951,0.865632
41.8,0.497858,0.0635193,0.864929
41.9,0.496085,0.0869495,0.86391
42,0.493763,0.110251,0.862579
42.1,0.4909,0.133392,0.860943
42.2,0.487503,0.156337,0.859011
42.3,0.483579,0.179056,0.856791
42.4,0.47914,0.201517,0.854293
42.5,0.474195,0.223691,0.851529
42.6,0.468756,0.245549,0.848512
42.7,0.462837,0.267064,0.845257
42.8,0.45645,0.288211,0.841777
42.9,0.449611,0.308965,0.838088
43,0.442334,0.329304,0.834206
43.1,0.434635,0.349206,0.830149
43.2,0.42653,0.368653,0.825934
43.3,0.418035,0.387626,0.821579
43.4,0.409168,0.406109,0.817103
43.5,0.399944,0.424089,0.812523
43.6,0.390381,0.441551,0.807858
43.7,0.380496,0.458485,0.803128
43.8,0.370305,0.474881,0.79835
43.9,0.359825,0.49073,0.793543
44,0.349072,0.506025,0.788725
44.1,0.338063,0.520761,0.783914
44.2,0.326813,0.534932,0.779128
44.3,0.315337,0.548535,0.774384
44.4,0.303651,0.561569,0.769699
44.5,0.291768,0.57403,0.765089
44.6,0.279702,0.585919,0.760569
44.7,0.267467,0.597236,0.756155
44.8,0.255076,0.607982,0.751861
44.9,0.242539,0.618158,0.7477
45,0.22987,0.627765,0.743687
45.1,0.21708,0.636807,0.739833
45.2,0.204177,0.645286,0.73615
45.3,0.191174,0.653205,0.73265
45.4,0.178078,0.660567,0.729342
45.5,0.164899,0.667374,0.726237
45.6,0.151645,0.673632,0.723342
45.7,0.138325,0.679342,0.720667
45.8,0.124944,0.684507,0.718219
45.9,0.111512,0.689132,0.716004
46,0.0980335,0.693218,0.714029
46.1,0.0845158,0.696769,0.712299
46.2,0.0709648,0.699786,0.710819
46.3,0.0573863,0.702272,0.709592
46.4,0.0437858,0.704229,0.708622
46.5,0.0301688,0.705657,0.707911
46.6,0.0165404,0.706558,0.707461
46.7,0.00290584,0.706933,0.707274
46.8,-0.0107298,0.706782,0.70735
46.9,-0.0243614,0.706105,0.707688
47,-0.0379839,0.704901,0.708288
47.1,-0.051592,0.703169,0.709149
47.2,-0.0651805,0.700908,0.710267
47.3,-0.0787438,0.698117,0.71164
47.4,-0.0922763,0.694793,0.713265
47.5,-0.105772,0.690935,0.715137
47.6,-0.119225,0.68654,0.717251
47.7,-0.132628,0.681605,0.719601
47.8,-0.145975,0.676126,0.72218
47.9,-0.159258,0.670102,0.724983
48,-0.172469,0.663529,0.728
48.1,-0.185602,0.656403,0.731223
48.2,-0.198645,0.648722,0.734643
48.3,-0.211592,0.640481,0.73825
48.4,-0.224431,0.631679,0.742032
48.5,-0.237153,0.622312,0.74598
48.6,-0.249747,0.612379,0.750079
48.7,-0.262201,0.601876,0.754319
48.8,-0.274504,0.590802,0.758684
48.9,-0.286643,0.579156,0.763161
49,-0.298605,0.566938,0.767735
49.1,-0.310376,0.554148,0.77239
49.2,-0.321943,0.540787,0.777112
49.3,-0.333291,0.526857,0.781882
49.4,-0.344404,0.512361,0.786684
49.5,-0.355267,0.497303,0.791502
49.6,-0.365865,0.481689,0.796316
49.7,-0.37618,0.465525,0.801109
49.8,-0.386197,0.448819,0.805862
49.9,-0.395899,0.43158,0.810557
50,-0.405268,0.413819,0.815176
50.1,-0.414289,0.395548,0.819699
50.2,-0.422944,0.376782,0.824108
50.3,-0.431216,0.357535,0.828385
